7316	1954	0.00254522131916763
7157	476	0.000526229696489689
3320	341	0.000347381753874897
4116	319	0.000300367083922104
3326	150	0.000255705848468901
387	358	0.000246445051286997
998	311	0.000242080633841274
1499	300	0.000236291085603711
6714	370	0.000230182353261994
3725	303	0.000229143630679394
5879	370	0.000229012779780943
4609	292	0.000226177254464076
207	368	0.000213724216509203
6500	152	0.000206633397030639
3065	265	0.000205495592823245
367	184	0.000202807439848769
5111	176	0.000201786746893926
3630	215	0.00020158384620596
6233	473	0.000198899185914442
3265	219	0.000194897531546487
6469	82	0.000194646424905052
1387	356	0.000194321661553058
2099	204	0.000191197938915678
4149	171	0.000187922660521605
1956	241	0.000182086190984068
3688	183	0.000181556177787285
983	311	0.000179909609058562
4088	176	0.00017837541751215
7311	482	0.000176396101417354
2033	310	0.000174137117245504
7314	343	0.000172523429160497
4851	175	0.000172388376625731
8454	140	0.000172112855448204
5599	215	0.000171893151136439
2885	235	0.000171246739517442
382	80	0.000170566045960653
7415	54	0.000169916028206678
1432	225	0.000168553008492638
5781	199	0.000168542028509592
60	145	0.000168132862607036
351	397	0.000166582128524621
718	199	0.000165898147258895
7186	99	0.000165877142499285
2534	240	0.000165501978909409
6774	215	0.000165410952230102
5080	56	0.000164952348482365
3312	170	0.000163932091530352
999	161	0.000163605526974951
3066	185	0.000162488908111035
1385	146	0.000161362008381285
5290	358	0.000161265575993835
25942	110	0.000159992772454003
2353	227	0.000159374023537206
4654	83	0.000158628061114135
335	102	0.000157824805501206
5335	223	0.000157252331926693
567	108	0.000156651504503841
5970	225	0.000156198995865581
4790	187	0.000156188403834188
596	148	0.000155222237352883
5728	129	0.000154900016568765
5347	281	0.000154533086376761
4087	137	0.000154080766596774
4089	182	0.000153452971878905
7329	103	0.000152885835110118
9611	178	0.000152670204168135
5515	214	0.000151125521765303
652	102	0.00015099075854179
6654	275	0.000150197173625887
5901	84	0.000149329188641613
5566	212	0.000148588810102569
1756	80	0.000148023189405878
1017	209	0.000147513999418843
354	78	0.000147500644904949
5861	32	0.000147384543232208
5594	225	0.000147018601131663
836	108	0.000146486179083715
1020	85	0.000146402337816264
8452	112	0.000146195274364737
405	82	0.000146092948631071
3339	93	0.000145648472991956
3611	66	0.000145254761519523
6844	92	0.000144725130876713
9212	190	0.000144076221059601
2623	37	0.000143830183263982
53981	141	0.000143813208530314
5600	144	0.000143774679491806
672	164	0.000143568189349112
1386	126	0.000143481928533099
650	79	0.000143344966067116
8175	130	0.000143326757932595
2058	41	0.000142760185312408
1000	84	0.000142477740027841
6811	44	0.000142348504818435
3952	135	0.000142215308719489
790	62	0.000141814224721876
9978	182	0.000141603232237207
1739	51	0.000141465261273714
5894	116	0.000140359853799997
8850	166	0.00014009864122969
