7316	1954	0.00918443444687717
7157	476	0.00175880807108046
3320	341	0.00108071931806327
4116	319	0.000840683329873213
1499	300	0.000759086883228009
6714	370	0.000757479417676717
387	358	0.000757104214490785
5879	370	0.000735524610335511
207	368	0.000734995872468368
3725	303	0.000716144972246522
4609	292	0.000707888512395752
998	311	0.000686687379817238
3326	150	0.000673616532145934
6233	473	0.000658115206818869
1387	356	0.000637622403745261
3065	265	0.000619384969170517
7311	482	0.000585380724330403
3630	215	0.000580879999072005
7314	343	0.000556770772502174
2033	310	0.000545881003245001
367	184	0.000536294570662475
1956	241	0.000533557295200059
5111	176	0.000525293193795521
3265	219	0.000522893502095849
983	311	0.000519883392831393
2099	204	0.000507716646763547
6500	152	0.000498980027856415
2534	240	0.000480545532733324
3688	183	0.00047918332618804
4149	171	0.00047722992716929
2885	235	0.000476595170835981
4851	175	0.000476052879298227
5290	358	0.000472054351031953
5599	215	0.000471427676561728
6774	215	0.000471186586653668
1432	225	0.000466618446589018
6469	82	0.000464037979271357
4088	176	0.000460063386580474
351	397	0.000449602090376663
5781	199	0.000443633331465897
2353	227	0.000430482536491461
5970	225	0.000430016353428714
999	161	0.000427829111552457
3312	170	0.000421484753056192
3066	185	0.000418882624251189
5335	223	0.000414366508227912
6654	275	0.000412525738716253
60	145	0.000411240361309271
4089	182	0.000405918674608942
5347	281	0.000403660266702431
4790	187	0.000398064405251567
5594	225	0.000397061515527355
8454	140	0.000391261789198887
1385	146	0.00038431691249777
596	148	0.000383148052636378
5566	212	0.000382802269019787
7186	99	0.000375754103825247
9611	178	0.000370058302077148
382	80	0.00036900067278074
5515	214	0.00036644583948716
1017	209	0.000364259865039458
7415	54	0.000361628423142679
4087	137	0.000359118664698279
335	102	0.000355902001323432
652	102	0.000355531202084078
25942	110	0.000352565009412253
5728	129	0.000352166291078976
4654	83	0.000344836456620772
3932	182	0.000343653336657811
567	108	0.000341883927494066
5465	193	0.000339062562557373
8850	166	0.000338097244632249
5080	56	0.000337863251884465
718	199	0.000337821309842451
9978	182	0.000337716213338103
595	191	0.000336861417736953
672	164	0.000333089353429135
7329	103	0.000332868202251769
5600	144	0.000331115467281944
23411	129	0.000330000698796549
6844	92	0.000326512135284814
8841	194	0.000326319599831155
836	108	0.000324960366085846
4686	272	0.00032461782193765
3091	140	0.000324378980427939
5881	207	0.00032429724659388
5595	176	0.000324155579476126
1386	126	0.000323607724405207
1026	203	0.000323219271545838
6776	149	0.000321493061842476
2475	135	0.000319129372726454
7189	118	0.000317619121498812
5048	220	0.00031484949208291
54331	407	0.000312278134838884
9212	190	0.000311632287306971
3717	170	0.000311139394679882
867	162	0.000309211319194154
3716	154	0.000308285793731854
3339	93	0.000303593368132132
5518	243	0.000303309970037694
7316	1954	0.00918443444687717
7157	476	0.00175880807108046
3320	341	0.00108071931806327
4116	319	0.000840683329873213
1499	300	0.000759086883228009
6714	370	0.000757479417676717
387	358	0.000757104214490785
5879	370	0.000735524610335511
207	368	0.000734995872468368
3725	303	0.000716144972246522
4609	292	0.000707888512395752
998	311	0.000686687379817238
3326	150	0.000673616532145934
6233	473	0.000658115206818869
1387	356	0.000637622403745261
3065	265	0.000619384969170517
7311	482	0.000585380724330403
3630	215	0.000580879999072005
7314	343	0.000556770772502174
2033	310	0.000545881003245001
367	184	0.000536294570662475
1956	241	0.000533557295200059
5111	176	0.000525293193795521
3265	219	0.000522893502095849
983	311	0.000519883392831393
2099	204	0.000507716646763547
6500	152	0.000498980027856415
2534	240	0.000480545532733324
3688	183	0.00047918332618804
4149	171	0.00047722992716929
2885	235	0.000476595170835981
4851	175	0.000476052879298227
5290	358	0.000472054351031953
5599	215	0.000471427676561728
6774	215	0.000471186586653668
1432	225	0.000466618446589018
6469	82	0.000464037979271357
4088	176	0.000460063386580474
351	397	0.000449602090376663
5781	199	0.000443633331465897
2353	227	0.000430482536491461
5970	225	0.000430016353428714
999	161	0.000427829111552457
3312	170	0.000421484753056192
3066	185	0.000418882624251189
5335	223	0.000414366508227912
6654	275	0.000412525738716253
60	145	0.000411240361309271
4089	182	0.000405918674608942
5347	281	0.000403660266702431
4790	187	0.000398064405251567
5594	225	0.000397061515527355
8454	140	0.000391261789198887
1385	146	0.00038431691249777
596	148	0.000383148052636378
5566	212	0.000382802269019787
7186	99	0.000375754103825247
9611	178	0.000370058302077148
382	80	0.00036900067278074
5515	214	0.00036644583948716
1017	209	0.000364259865039458
7415	54	0.000361628423142679
4087	137	0.000359118664698279
335	102	0.000355902001323432
652	102	0.000355531202084078
25942	110	0.000352565009412253
5728	129	0.000352166291078976
4654	83	0.000344836456620772
3932	182	0.000343653336657811
567	108	0.000341883927494066
5465	193	0.000339062562557373
8850	166	0.000338097244632249
5080	56	0.000337863251884465
718	199	0.000337821309842451
9978	182	0.000337716213338103
595	191	0.000336861417736953
672	164	0.000333089353429135
7329	103	0.000332868202251769
5600	144	0.000331115467281944
23411	129	0.000330000698796549
6844	92	0.000326512135284814
8841	194	0.000326319599831155
836	108	0.000324960366085846
4686	272	0.00032461782193765
3091	140	0.000324378980427939
5881	207	0.00032429724659388
5595	176	0.000324155579476126
1386	126	0.000323607724405207
1026	203	0.000323219271545838
6776	149	0.000321493061842476
2475	135	0.000319129372726454
7189	118	0.000317619121498812
5048	220	0.00031484949208291
54331	407	0.000312278134838884
9212	190	0.000311632287306971
3717	170	0.000311139394679882
867	162	0.000309211319194154
3716	154	0.000308285793731854
3339	93	0.000303593368132132
5518	243	0.000303309970037694
