7316	1954	0.0102204224832119
7157	476	0.00207817620114703
3320	341	0.0013300976942987
207	368	0.0011482041291337
6714	370	0.00113370445587626
6233	473	0.00109875254920483
5879	370	0.00108835192425938
1499	300	0.0010652575657142
387	358	0.00104468657554917
7311	482	0.00103954372072072
1387	356	0.00103879068742181
3725	303	0.00101187474251768
4609	292	0.000999108832863776
4116	319	0.000958874326970895
7314	343	0.000936913181375581
998	311	0.000902761183789507
2033	310	0.000898406374249823
3065	265	0.000885475738286914
983	311	0.000813094728517322
3630	215	0.000781769135407723
5290	358	0.000781285851928888
1956	241	0.000778292554308344
2534	240	0.000737758958158353
3326	150	0.000735583613933592
2885	235	0.000714537970905878
3265	219	0.000701043265238603
6774	215	0.000698895736283547
1432	225	0.000689703254233677
6654	275	0.000685748575301625
5599	215	0.000681311957256938
351	397	0.000680444461004051
367	184	0.000672319089446805
2099	204	0.000671514108798813
5970	225	0.000665773759420242
4851	175	0.000658708704956103
5347	281	0.000648190750381089
2353	227	0.000648122955850526
5111	176	0.000647574411153634
3688	183	0.000636758909761468
5594	225	0.000634658378758273
5781	199	0.000631588109089204
5335	223	0.000621873179235628
4088	176	0.000614534068073466
4149	171	0.00061056643991308
4089	182	0.000602308814823375
3066	185	0.000595233824806153
999	161	0.000588850790316292
3312	170	0.000587630227829935
5566	212	0.000583409428718658
4790	187	0.000575049202403472
6500	152	0.000564616946209193
1017	209	0.000556720971810965
5465	193	0.000535878996060344
1026	203	0.00053246832476832
595	191	0.000530777849746515
9611	178	0.00053020729780658
3932	182	0.000528845365327295
60	145	0.000527140723878467
5515	214	0.000526366492920175
8841	194	0.000525957868766908
596	148	0.00052311929879695
54331	407	0.000512488346945475
4686	272	0.000511245757782801
5518	243	0.000505747229546085
9978	182	0.000504991826993821
8850	166	0.000502452581419491
5595	176	0.000502121201937331
1385	146	0.00049906272877281
5469	190	0.000498229376112473
5881	207	0.000496043884305825
5048	220	0.000495643452470025
7040	179	0.000491182105864175
6469	82	0.00048585227229748
4087	137	0.000478517301198405
672	164	0.000477550686358291
3717	170	0.000476315056672268
8454	140	0.000472142658239797
867	162	0.000471102756643448
3091	140	0.000468401102002395
6464	171	0.000465684937541126
6776	149	0.000465412088263726
6667	149	0.000464264418524558
5600	144	0.000463420380514517
5747	163	0.000463079400573523
5434	234	0.000461575319875129
23411	129	0.000458533535988998
3716	154	0.000457694284248507
5928	161	0.000456539880824704
5440	235	0.000455049762066715
2475	135	0.000450649721297226
652	102	0.000450371347483417
7531	170	0.000448614130338157
183	343	0.000448568991440079
9212	190	0.000446768160773848
5728	129	0.000446670311006905
6772	150	0.000446656999516432
22916	260	0.000438451173707725
7186	99	0.000437620880071029
1386	126	0.000437021234696222
5441	223	0.000436843678790113
