7316	1954	0.010529464915905
7157	476	0.0021177360806981
3320	341	0.00128256002375558
6714	370	0.00118376558354169
207	368	0.00118065876833304
6233	473	0.00116704177194608
387	358	0.00115246729118834
1387	356	0.00114341778016487
5879	370	0.0011286310596613
7311	482	0.00111905263859863
1499	300	0.00110138774830761
3725	303	0.00108027247761241
4116	319	0.00106409564586722
4609	292	0.00104503518374516
7314	343	0.0009731279199765
3065	265	0.000956036859829912
2033	310	0.000932824481651274
998	311	0.000897747288202573
5290	358	0.000813930727844951
1956	241	0.000804084610180976
983	311	0.00079535724422908
3265	219	0.000792854976370195
2534	240	0.000784601669262584
3630	215	0.000777514956467459
367	184	0.00076036197417217
1432	225	0.000730278149608574
4851	175	0.000725412699834968
2885	235	0.000718666955707846
2099	204	0.000717629760918679
6654	275	0.00071680778614455
3326	150	0.000712449828504509
6774	215	0.000699744436797921
5599	215	0.000684428189434323
351	397	0.000681310637344022
3688	183	0.000672419859103882
5594	225	0.000670158030077601
4149	171	0.000669568351704629
4088	176	0.000658956412971813
2353	227	0.00064385886963995
4089	182	0.000636629465192038
5970	225	0.00063209737938761
5347	281	0.000630440073753072
5111	176	0.00062738012424605
5335	223	0.000626642422593607
3066	185	0.000626598199667172
999	161	0.000612732030289227
3312	170	0.000600898537806061
9611	178	0.000598300599239484
5781	199	0.000592796977302037
4790	187	0.000587285640881746
4686	272	0.000581330895342122
6500	152	0.000571998853107944
60	145	0.000571251090215817
8841	194	0.000568553771178708
5566	212	0.000567777967026566
596	148	0.000556860101779636
5515	214	0.000554653039141402
595	191	0.000544231044237933
5465	193	0.000543309720824768
5595	176	0.000541281064182681
3932	182	0.000536636280542725
5048	220	0.000535928262526196
1385	146	0.000535482232055472
9978	182	0.000531180561136396
5600	144	0.000528931079939474
1026	203	0.000528220701207152
867	162	0.000526042229907876
8850	166	0.000525373246487282
5469	190	0.000522216670574512
5881	207	0.000519564069952658
1017	209	0.000519390503412967
54331	407	0.00051370301794398
3091	140	0.000512252362037207
5440	235	0.000501410763985404
7040	179	0.000500822081119277
5518	243	0.000491885881062775
6667	149	0.000487620870713395
4087	137	0.000485458763852229
2475	135	0.000484247291526175
25	141	0.000482150201571328
5928	161	0.000480455538944211
7422	142	0.000475417999216935
23411	129	0.000473581909903683
5747	163	0.000470689252949496
5434	234	0.00047059011727115
5431	211	0.000470025110498978
10499	156	0.000468903827622565
22916	260	0.000467642393191615
6464	171	0.000465407330905048
3717	170	0.000464158201490805
5441	223	0.000461626722099761
7189	118	0.000461021353444128
1981	218	0.000460965692460171
5435	224	0.00045763028661456
6772	150	0.000456102847285849
8454	140	0.000453701916304866
5829	153	0.000453300999236664
6776	149	0.000451206716273998
1386	126	0.00045110975247826
672	164	0.000450234047575631
